Latitude,Longitude
40.6056435789474,-73.9825754736842
40.7571862,-73.9718623
40.8253369,-73.9536712
40.7948276938776,-73.9323985306122
40.6412239,-73.9644316
40.76799965,-73.9120052517878
40.8110831,-73.9272828
40.7654301,-73.8174291
40.7708753,-73.9656473
40.739846,-73.9825325
40.76930185,-73.9874964045283
40.7461239,-73.9345129
40.6812832,-73.9947355
40.6200923877551,-73.9888175918367
40.8123399,-73.9417629
40.719914,-73.9894235
40.765141,-73.9912345
40.7317271,-73.9927744112225
40.7612919,-73.967006
40.7997711,-73.9662127
40.6158616428571,-74.1043754285714
40.8477071,-73.9222
40.7527226,-73.9854359
40.73177345,-74.0056068449252
40.629001,-74.0267146271335
40.7432609,-73.982012
40.69629475,-73.9702106834575
40.67287735,-73.9911366349589
40.6910142,-73.99241495
40.6617327,-73.9982739026182
40.6215221,-74.0316906
40.600349,-73.9610152089035
40.7967529,-73.821636
40.743431,-73.996129
40.71956025,-74.0094294973176
40.8253439,-73.9515823
40.64680875,-73.9552835197199
40.6077113,-73.9652080455011
40.7043988,-73.7939195
40.7278799,-74.0040284
40.6337434,-73.8894785
40.8655662,-73.8680751
40.74191605,-73.9976050243652
40.7523508,-73.9862816
40.6920498,-73.9846318
40.80383,-73.942102
40.7700295,-73.981083
40.6833308,-73.9561101
40.8635998,-73.9195831
40.752712,-73.82629
40.8506171764706,-73.9375740588235
40.730559,-73.890555
40.6588764444444,-74.005759962963
40.7789482,-73.9578097
40.7072172,-74.016928
40.75214435,-73.991844200471
40.75476465,-73.9707915168231
40.7437726,-73.9962379336408
40.886951,-73.860825
40.83456815,-73.902325800322
40.8469102,-73.9427436428515
40.78025285,-73.9759516010924
40.7604917,-73.9818069
40.75920855,-73.9428609096516
40.7432897,-73.9894819
40.6811577,-73.9374443
40.8547352,-73.8893205391711
40.742233,-73.9908528
40.859628,-73.8307800416463
40.6454027142857,-73.9577404285714
40.8541519,-73.9313882
40.72502265,-73.9997367914727
40.8368679,-73.9094401
40.6084511,-73.9583888
40.64693685,-74.0080962985519
40.5778493,-73.9552872772345
40.70304115,-73.9589251982153
40.7491699,-73.9695067
40.7762804,-73.9599083
40.6705153,-73.9623594
40.7335517,-73.8153033146828
40.7087143,-74.0072883
40.6661511,-73.978537
40.8141093,-73.8946266
40.6169587,-73.9636904
40.85062135,-73.9323769599559
40.689403,-73.727104
40.82481055,-73.9472062294566
40.7393775,-73.8177784
40.6879449,-73.956893
40.8214965,-73.9451947734351
40.7539196,-73.9694472
40.7519306,-73.9800954
40.699701,-73.9052941
40.7567663,-73.9801397090576
40.8282928,-73.8831239
40.7580720666667,-73.9894659333333
40.771498,-73.772023
40.70161755,-73.8872289867934
40.6769771,-73.9740474918543
40.60467965,-73.9696331873912
40.8353776,-73.9396089
40.75991915,-73.9202577900273
40.7533389,-73.9928587
40.60009945,-73.9912715295201
40.8762045,-73.8484223
40.6782502,-73.9857833393193
40.7614888,-73.9855464
40.7406956,-73.9814232
40.7622253,-73.787808436954
40.707414,-74.0025483333333
40.762283,-73.7566501
40.7644319,-73.9709804
40.63846975,-73.98817675
40.5860393,-73.9556074970464
40.8354689,-73.908183845
40.70341435,-73.91829351308
40.7052619,-73.7981118
40.87410125,-73.8322404815423
40.7399413333333,-74.007875
40.75042955,-73.983763210548
40.6377369310345,-74.1175167241379
40.7509339,-73.9862376
40.7610902,-73.973051
40.6650648,-73.9399636
40.6268049,-74.0239927155824
40.6857533,-73.981204355159
40.7612612,-73.99086125
40.7187757,-73.985047666686
40.7461239,-73.9345129
40.8341411,-73.9450015
40.7366325,-73.9870965
40.7151166,-73.8328510965752
40.5801052653061,-73.946474755102
40.8326563,-73.9496167
40.7127281,-74.0060152
40.8031588,-73.9478231361748
40.7107175,-74.0074758
40.6705153,-73.9623594
40.7091452,-73.8179468
40.747524,-73.8660494
40.71232,-73.993208
40.76314215,-73.9835482000654
40.7723457,-73.7340672
40.7457827,-74.0000429
40.70839565,-73.8343460417025
40.6858144,-73.8268387
40.7568833,-73.879119
40.717242,-73.960642
40.7445203,-73.97687515
40.7561364,-73.8287885
40.705827,-73.956061564689
40.8178547,-73.9476667
40.740936,-73.9981751
40.73889715,-73.9780019087806
40.8495275,-73.8560041418197
40.6892386,-73.9291659
40.62077765,-74.0258408829791
40.7065567,-74.009235
40.7412087,-74.007117
40.748818,-73.91281
40.73632775,-73.9946069791667
40.7706945,-73.9511705
40.77925665,-73.9201311
40.75721265,-73.981250458953
40.7981227,-73.9696127
40.6876907,-73.9557211848708
40.71811475,-73.8356781969547
40.7570854,-73.9296873731142
40.7378525,-73.7059044
40.7468694,-73.9930873771958
40.787854,-73.9418664
40.7461856,-73.8957917739368
40.72903535,-73.9535300020314
40.81256725,-73.9597355509833
40.7503233,-73.8752007451952
40.7723457,-73.7340672
40.7253191,-74.0014685
40.6083850612245,-73.958926755102
40.77479135,-73.9020494908982
40.6921069,-73.9871429
40.7254671,-74.0004617
40.60589585,-73.9774884306842
40.7729143,-73.9662632
40.7695976,-73.9876709
40.7393775,-73.8177784
40.6853074,-73.8821265
40.76619375,-73.9556323328388
40.75264,-73.939871
40.6169587,-73.9636904
40.7317101,-73.9546716
40.7570953,-73.973787
40.725545,-74.0012201666667
40.8012453,-73.94424575
40.7521959,-73.9934596
40.770344,-73.9165677
40.7514413,-73.9804578
40.6969561,-73.8528596
40.7415643,-74.0072323
40.68282375,-73.94352195
40.72902755,-74.0033085622125
40.57466405,-73.9884284964836
40.707546,-74.014756
40.788995,-73.9760614
40.6864232,-73.99552585
40.57735945,-73.9637839431978
40.68605215,-73.9686436
40.7096342,-73.73352535
40.7427255,-73.9905584791667
40.6365976,-73.9864710540676
40.8504731,-73.8938801
40.7451196,-73.8880898
40.7643376,-73.9168364
40.5697466,-73.8748412
40.7225523,-74.0002185
40.7329499,-73.997455729821
40.70151895,-73.8945245086801
40.6868498,-73.9694352
40.7264618,-73.894949293763
40.815711,-73.8930713550384
40.7870013,-73.9755091
40.798426,-73.946176
40.8389019,-73.8938645115504
40.8362407647059,-73.939442
40.7530164,-73.9889265
40.67947955,-73.9509762482585
40.6644687,-73.9838022
40.65008585,-74.00544170511
40.6722049583333,-73.9945347083333
40.6607217924528,-73.8849658679245
40.8033434489796,-73.9645184081633
40.706525,-73.953338
40.6295054,-74.005400610774
40.77221415,-73.9493898571934
40.8341411,-73.9450015
40.8674136,-73.8863423133877
40.8553414,-73.8880735002848
40.83662025,-73.851270823419
40.8309918,-73.9191927
40.7513363,-73.9819845
40.8207211,-73.8939978
40.7798352,-73.9598595342002
40.7742645,-73.9638051
40.850178,-73.865221
40.76393665,-73.9611225493526
40.802535,-73.9362780022991
40.513078,-74.2508695
40.774067,-73.9512006
40.654199,-73.8827831
40.730456,-73.9531116547456
40.7548242,-73.9058144971278
40.849386,-73.853796
40.643431,-74.079206
40.7593894,-73.934962211367
40.8332546,-73.9402268422044
40.8303514,-73.9189317
40.5845649,-73.966621
40.65821965,-73.9909139594123
40.7501705,-73.9793987
40.76671,-73.686938
40.8587858,-73.8939486
40.7491699,-73.9695067
40.655313,-74.007067
40.7627109,-73.9710105
40.7624645,-73.771087
40.6997519,-73.9206080072314
40.76672735,-73.9096280217462
40.64163155,-74.0143516676829
40.7467069,-73.9429616
40.6177971,-74.081103
40.6189985,-74.0286653452063
40.8603717,-73.8677928
40.6773679,-73.9825622
40.7836296,-73.8567191
40.79685,-73.820936
40.6200178,-73.9898168
40.70910705,-73.7987588277987
40.5766594,-73.9679441
40.8658411,-73.9296337
40.6299552653061,-74.0255368571429
40.8350785,-73.9438083
40.7639332294762,-73.9704988628017
40.7580241,-73.9206147574599
40.6764239,-73.7408922
40.7529796,-73.9973977
40.8631983,-73.9259898
40.6275279,-74.0304996989471
40.8068364,-73.964010028812
40.66733545,-73.9419938949707
40.5544671666667,-74.1813796458333
40.8813043,-73.9094486
40.65312035,-73.9587566212189
40.721917,-74.009688
40.862028,-73.899527
40.7809536,-73.9547033
40.76813,-73.9526522
40.75147855,-73.9907414336828
40.7723807,-73.9559946
40.7291417,-74.0015888529726
40.72388675,-74.0100232
40.67319865,-73.9631821593351
40.8055588,-73.8803017
40.7179438,-73.9173929
40.6247350535714,-74.1346581428572
40.67809695,-73.9766971575781
40.8155516,-73.9569141
40.7073842,-73.8353096
40.6952345,-73.9918336
40.6868704,-73.9769894
40.57954455,-73.9613858731866
40.84303615,-73.8706212167787
40.6714765,-73.9792400284695
40.8423665,-73.853327
40.6572564320115,-73.8298391190777
40.6608283,-73.9608312
40.7494662,-73.9768131030995
40.69290495,-73.9694995356318
40.7179438,-73.9173929
40.7568121,-73.9991198785047
40.7939641,-73.9685318
40.69707595,-73.9142719599274
40.7475255,-73.9869292053452
40.79365725,-73.9709984998912
40.6230914897959,-74.0046687755102
40.7208901,-74.0003925
40.7360594,-73.934975
40.7593644,-73.8320339
40.8341411,-73.9450015
40.7618852,-73.9854132
40.7011609090909,-73.9226679090909
40.7739816,-73.8933549
40.7887617,-73.9438101
40.7607506,-73.913436383045
40.74870205,-73.9711991797207
40.7461239,-73.9345129
40.77736735,-73.9780002090125
40.5782012857143,-73.8491671428571
40.7882012,-73.9532797
40.69203105,-73.86130975
40.7261481,-73.98678215
40.7295504,-74.0014478432026
40.5845649,-73.966621
40.81609535,-73.9187829018149
40.70048665,-73.8962109819122
40.7908446,-73.9767751
40.75887025,-73.918264741413
40.784786,-73.9509073
40.8213641,-73.9540875
40.7052717,-74.0077364
40.7804171,-73.953049
40.63717765,-74.0768275602255
40.7478462,-73.8836735237139
40.6436023382353,-73.9018332794118
40.65666885,-73.9434582540773
40.8784462,-73.879060786059
40.8476283,-73.9132922855473
40.6169587,-73.9636904
40.7724569,-73.7519163
40.7393775,-73.8177784
40.7110531,-73.75649975
40.769591,-73.962688
40.59845615,-73.97910625
40.7127281,-74.0060152
40.6658626428571,-73.9953011428571
40.8511884,-73.8859498
40.8483436,-73.9413745
40.725469,-73.743685
40.811177,-73.928708
40.7833239,-73.9511326
40.8536664,-73.8680535
40.8572121428571,-73.8996055714286
40.748818,-73.91281
40.7225479,-73.8201469
40.8257317,-73.9508925
40.7268152,-74.0000263
40.6230419183673,-74.0330482857143
40.6483028571429,-74.0018362857143
40.8785245,-73.8690235
40.787478,-73.9443693011538
40.8049774,-73.9560399859434
40.8536385,-73.8884555
40.708947,-73.874508
40.7036617,-74.0127116
40.8814935,-73.8780484561337
40.6769333,-73.9526377
40.772806,-73.9890983
40.7601005666667,-73.9694911333333
40.8004572,-73.9381827
40.6148328,-73.9572368188194
40.8071391,-73.9241767
40.77653025,-73.9479279108803
40.85414115,-73.8875409821236
40.75577265,-73.9674541840002
40.6646501,-73.894767
40.77092835,-73.96282967487
40.7608069,-73.9609284
40.61923125,-74.0082028476308
40.5838209,-73.9486797
40.68658355,-73.8239179445332
40.600596,-73.9430683
40.654199,-73.8827831
40.63231095,-73.967122823231
40.62066685,-74.0361004411772
40.7494771,-73.8694224
40.7474255,-73.9438074
40.75361345,-73.976580044299
40.7629729,-73.9694446
40.850416,-73.857001
40.7993124,-73.9704441
40.7865445,-73.9567642
40.62310365,-74.0255173491136
40.6207569,-74.0246199
40.6774134,-73.965735
40.74853515,-73.87811455
40.678891,-73.7595996
40.7001541,-73.9897663
40.6388504,-74.0774819974404
40.6228433,-74.0310596012764
40.5723415,-74.1468408
40.6210875,-73.9641736
40.7655168,-73.7715131
40.7111659,-73.9201157
40.8279215,-73.9245525
40.6398315918367,-73.9866568163265
40.7958125,-73.9383757
40.85570455,-73.90820395
40.742589,-73.9533049
40.7518773,-73.9903967
40.8336966,-73.8449513
40.602486,-73.972362
40.83703145,-73.8674694141352
40.8501915,-73.936208
40.6697037183099,-73.9945774366197
40.7094947,-73.9403203
40.7732636,-73.9662422
40.86356485,-73.9019447774039
40.83825075,-73.87250835
40.6356165,-73.9910826790494
40.7503151,-73.984481947187
40.63117445,-73.981673987928
40.6629897,-73.9492355437354
40.7093273,-74.0054128
40.6490047,-73.999987
40.6688001,-73.9560803980019
40.60017555,-73.9904259068084
40.77788695,-73.98341025
40.8547074,-73.867499
40.7107,-73.765572
40.8813043,-73.9094486
40.7525617,-73.9723082126882
40.7113206,-74.0178328
40.7400248,-74.0050617
40.5950237,-73.7569334
40.7511613,-73.9709162
40.73148625,-73.9593092942788
40.785817,-73.802411
40.595061,-73.9276
40.7242174,-74.0096701
40.7653059,-73.9876199
40.8167523,-73.9228809
40.7577836,-73.8300027318691
40.7483405,-73.9735253
40.70476455,-73.8958203010035
40.74739365,-73.99237125
40.6774604,-73.9966141
40.8369256,-73.9181721
40.8124565,-73.9522684
40.8823402,-73.8792932836354
40.7317185,-74.0034012
40.7036753,-74.0079845
40.7033126,-74.0101658
40.7559397,-73.9823472618996
40.7785869,-73.9543878
40.86097125,-73.895959875
40.78462655,-73.9805715437754
40.7683099,-73.9038900166667
40.6483015882353,-73.9134902352941
40.6229260952381,-74.1323955714286
40.6040468,-73.9747255035934
40.8614862,-73.8952993517002
40.7619084,-73.9696292
40.84652005,-73.9346106203947
40.7490855,-73.8689251
40.8018812,-73.9369131
40.73374095,-73.8178058374045
40.6769333,-73.9526377
40.63334035,-74.009499017343
40.6325502,-73.9890737427679
40.8423665,-73.853327
40.82126235,-73.9070872123686
40.87596665,-73.9135825689547
40.7036663333333,-74.0125523333333
40.6531535252525,-73.888897030303
40.88337,-73.859555
40.719762,-73.843679
40.5845649,-73.966621
40.6023687,-74.1633138
40.7582755,-73.8555954
40.6697037183099,-73.9945774366197
40.834533,-73.8606785
40.7122277,-73.959025
40.748669,-73.8897551
40.6023687,-74.1633138
40.7042173,-73.9402714
40.7076920769231,-74.0049203076923
40.7541702,-73.970965
40.682702,-73.868195
40.7622003,-73.9800788
40.752712,-73.82629
40.74043745,-73.9884418487859
40.8626894,-73.899847
40.7434767,-73.9799991
40.6795632,-73.9638968464115
40.8423665,-73.853327
40.7033126,-74.0101658
40.6426263061224,-74.0214991428572
40.7603972,-73.9751719523189
40.7530447,-73.9366126413804
40.60013575,-73.946348939859
40.6736446385542,-73.9834950361446
40.8333827,-73.9266359321925
40.576005,-73.955191
40.67751615,-73.984745882037
40.785817,-73.802411
40.60551875,-73.9508400753071
40.77310645,-73.96414555
40.76144205,-73.9166468056632
40.6170915,-73.9993251771351
40.743619,-73.976782
40.75304995,-73.87616255
40.6719979,-73.9836216
40.7500445,-73.9752214
40.7955008,-73.9323541
40.7675548,-73.95591
40.861607,-73.9024640434698
40.71203045,-73.9950610357143
40.5924665,-73.9034509
40.728397,-74.009571
40.7570924,-73.7894959
40.6724084,-73.9220466020142
40.7617477,-73.9304893138826
40.7378525,-73.7059044
40.6168049,-73.9124736555601
40.7597702,-73.8007737
40.74839735,-73.8837728
40.64877785,-73.9692565206921
40.8172129,-73.9168751335463
40.7601242,-73.8283696
40.6092279,-73.9581603357209
40.7525975,-73.8310707123156
40.75561175,-73.969820857237
40.76943165,-73.98865765
40.6516155897436,-74.0034103846154
40.7537157,-73.9895249
40.7127281,-74.0060152
40.68170505,-73.9636884808219
40.8356776,-73.9188644
40.6231451481481,-74.0390628888889
40.64265155,-73.9785156314833
40.7502561,-74.0082754
40.7489958,-73.9939356
40.698138,-73.891106
40.6195082,-73.9452263
40.8283851,-73.9254282
40.7919768,-73.9685026
40.83434885,-73.9248288358405
40.66466405,-73.9208835440346
40.7425934,-73.9777737952846
40.7497947,-73.9388948
40.671862,-73.9272000987138
40.75275045,-73.9863295651758
40.74435,-73.704007
40.8314287,-73.8698727
40.85486865,-73.8434053658836
40.6679852,-73.9448574
40.8487963,-73.9333017745389
40.7927512,-73.9713117
40.843643,-73.906758
40.7378525,-73.7059044
40.6378597,-74.0738178
40.7650346,-73.9706975
40.8414043,-73.9428366
40.6607363962264,-73.8849334339623
40.637852,-74.075879
40.7170566,-74.0082159
40.6882317,-73.9817897
40.7382885,-73.9822967
40.7864155,-73.9763625
40.7264931,-73.8941157
40.6845864,-73.9794332
40.834203,-73.9162888
40.73758675,-73.8635252055258
40.8259581,-73.8898269195875
40.627423,-73.9842741
40.7597542,-73.8586464
40.694175,-73.864091
40.713715,-73.990173
40.680647,-73.9501388539298
40.6769236,-73.9937738
40.7309876,-74.0054599597509
40.7870013,-73.9755091
40.6832742,-73.9650148916016
40.6760069,-74.0011825
40.7785869,-73.9543878
40.756085,-73.967513
40.7674555555556,-73.9684647777778
40.6762948,-73.9210048151993
40.5762752,-73.9663266
40.6973827,-73.9178299
40.8237702,-73.8932986
40.7272962,-73.9442762235702
40.82865615,-73.9411145690102
40.8873676,-73.9053419
40.5668036,-73.8943183
40.7491699,-73.9695067
40.7638913,-73.9718616
40.7556902,-73.992002
40.76584165,-73.9704243559787
40.79531135,-73.9698022439691
40.6745421,-73.7365779989131
40.7445763,-73.99749065
40.7772552,-73.949322
40.6689029,-73.8645967
40.604254,-73.9677930234631
40.7040531,-73.8152327
40.6726813,-73.9624605
40.6023687,-74.1633138
40.7394791,-73.99924
40.75532145,-73.9806777630959
40.7281814,-73.8559941
40.741974,-73.9862148
40.7590692,-73.9181005502466
40.8153613,-73.9182371
40.75081965,-73.9849197211183
40.6569528,-74.008773
40.76639685,-73.9561952285542
40.76620585,-73.9517016441302
40.7224689,-73.9552527324281
40.8543862,-73.8669408
40.6629546,-73.9368229
40.7523413877551,-73.9724360612245
40.6765393285714,-73.9929751285714
40.6335297,-73.9905235587527
40.8142501,-73.9348112
40.8580462,-73.8700643723787
40.592119,-73.9362774
40.6056435789474,-73.9825754736842
40.876027,-73.87292
40.5697466,-73.8748412
40.6345225,-73.98266415
40.741056,-73.997862
40.828726,-73.8767318
40.72015815,-73.9387099475569
40.7776376956522,-73.9514031304348
40.6245954081633,-74.0265462040816
40.7171801,-73.9983399
40.6777685,-73.8740509
40.64786475,-73.97032649733
40.73657625,-73.9885428822203
40.8442034,-73.9427860289199
40.785631,-73.9559118351581
40.7316673,-74.00429
40.8164059,-73.8505771
40.7484501,-73.9725973
40.6461425714286,-73.9716287346939
40.8188689,-73.8897969731748
40.8249352,-73.9443205
40.7069548,-73.7972885846463
40.686016,-73.98409655
40.8711155,-73.8650944
40.80383,-73.942102
40.73439535,-74.0000918848456
40.720156,-73.889664
40.6376286,-73.9194214
40.5750417,-73.9745426
40.7405633,-73.981661
40.716062,-73.942199
40.7639709,-73.9149414
40.6196984,-73.9168787
40.7393775,-73.8177784
40.7032972,-74.011325917622
40.83307035,-73.8670805
40.7378525,-73.7059044
40.6875772,-73.9243536774939
40.6919824,-73.7639463
40.6520289,-73.9277989554837
40.5990201,-73.9929631
40.7799817,-73.9463844844159
40.7540182244898,-73.9819396326531
40.7473985,-73.9929702
40.6646501,-73.894767
40.7042551,-74.0117148
40.7831576,-73.9807846
40.5419175,-74.17524045
40.70875505,-73.7801136376258
40.770301,-73.9240444851048
40.7569958571429,-73.986912
40.8004572,-73.9381827
40.5721596,-73.9979639
40.5874931,-73.9605763
40.7378525,-73.7059044
40.8857932,-73.9036798951867
40.76575595,-73.9839300998586
40.6560399,-73.9214915
40.63135935,-73.92457655
40.7703698,-73.9614412414065
40.8534978,-73.9034450410367
40.7260874,-73.940407
40.718094,-73.851416
40.7790557,-73.9560707
40.7300678,-73.982332193408
40.7443394,-73.9537345
40.7193817,-74.0004403
40.7778427,-73.9877533
40.6868704,-73.9769894
40.771087,-73.966129
40.84361355,-73.8279087
40.6358047,-74.0205526
40.7127281,-74.0060152
40.6350000204082,-73.9846973061224
40.8277947,-73.8567738529032
40.58825815,-73.812844331352
40.72685615,-73.9894407132413
40.8247199,-73.9477725
40.6706395365854,-73.9961068536585
40.7002809,-73.9411682
40.7218161,-73.9991667088363
40.7313825595936,-74.0000961821839
40.7659114,-73.9694092
40.60351745,-73.991395031819
40.7378525,-73.7059044
40.7153825,-73.856457963764
40.81953205,-73.9433623056985
40.6372967,-73.9893437
40.8697209387755,-73.8498464489796
40.748347,-73.9450372
40.7788064,-73.9535317
40.7384148,-73.9974784
40.760719,-73.9645707
40.6861359,-73.9528753268041
40.734649,-74.0029082710973
40.746816,-73.8348126
40.73996375,-73.9846684479314
40.86096355,-73.8971025957754
40.74956735,-73.8637822039035
40.77373845,-73.9490599
40.58507085,-73.9510598852816
40.7127281,-74.0060152
40.6892797,-73.9918293085738
40.6079763,-73.9829052765894
40.76728795,-73.958323350257
40.67266905,-73.9764557169744
40.6561164297277,-73.8316571625651
40.75150215,-73.9790402662732
40.8423665,-73.853327
40.7337753,-73.814858
40.68990255,-73.9940837155871
40.66055445,-73.9479370783898
40.7536051,-73.8199504091353
40.7745339,-73.9806616
40.6244516,-74.0186834
40.7235492,-73.9880373
40.76715135,-73.9120412
40.6208005,-74.0025554378102
40.723557,-73.9476329
40.6239793,-74.024647785359
40.5697466,-73.8748412
40.7454992,-73.9785707
40.6372367,-73.9996564
40.7740629,-73.9591915
40.8452691,-73.8666287
40.724846,-73.750418
40.8288050204082,-73.8802903469388
40.7699987,-73.7908733
40.74994635,-73.8874289036733
40.73524375,-73.8070109446147
40.6560399,-73.9214915
40.5785741632653,-73.8493810816327
40.7573869,-73.805579299595
40.68976625,-73.8613538477911
40.845704,-73.9209558
40.8423665,-73.853327
40.8602024,-73.8806961
40.71690895,-74.0084075562543
40.8497979,-73.868612382006
40.769074,-73.967289
40.86841,-73.8939564
40.6953424,-73.8051793
40.8374369,-73.9203874
40.7918709,-73.9526527
40.75843245,-73.934076347418
40.7194145,-73.9968259265879
40.7964515,-73.9733823169881
40.715126,-74.006661
40.88988305,-73.83801293785
40.6380375,-73.9886203
40.570717,-74.115868
40.74666965,-73.9448510501902
40.84886065,-73.8687274614176
40.6465177,-73.958393078169
40.577267,-73.9596874285714
40.7777119,-73.9203553
40.7541251,-73.9108444
40.7618077,-73.9632961
40.67161,-73.8393064626898
40.62493925,-73.9947581187447
40.7402946,-74.0079644
40.61811455,-73.9573554045052
40.7685006,-73.98552
40.7268152,-74.0000263
40.6545941,-73.9461061
40.66578145,-73.9822334711826
40.7886088,-73.9524626
40.759006,-73.824607304828
40.779913,-73.980868
40.8394205,-73.8503075
40.8582151,-73.9025812
40.6409589,-73.9167843
40.8888383,-73.8993349299517
40.6890229,-73.9845903
40.713715,-73.990173
40.7461815520833,-73.943035875
40.73279365,-74.0005115003521
40.7700727,-73.9267457358207
40.7799717,-73.9841229
40.7492448,-73.98310035
40.6949347,-73.9835767
40.7655168,-73.7715131
40.7494635,-73.885878
40.6769333,-73.9526377
40.6669824,-73.8986114
40.76855695,-73.9689329846251
40.6907763,-73.9954965047818
40.7586564,-73.8315653
40.6513557755102,-74.0099234693878
40.6242907,-73.96679153393
40.829053,-73.824703
40.6335049,-73.9934915
40.7597702,-73.8007737
40.7112087474748,-73.8295897272727
40.6731473,-73.9992349
40.8599992,-73.8910058
40.69432575,-73.9933105524044
40.7299422,-73.7688694
40.75804345,-73.8722079327417
40.7595192,-73.9804776
40.6295903,-74.0253646
40.70148165,-73.9010454
40.63283355,-73.9939414056842
40.7851809,-73.8452565
40.668875,-73.839019
40.70838615,-74.0013379828753
40.75147855,-73.9907414336828
40.6665963870968,-73.9859948064516
40.76193325,-73.9769846547129
40.87420015,-73.8251167823225
40.7625526,-73.9326920639665
40.5845649,-73.966621
40.6816274,-73.9964691
40.6916192,-73.9919659673513
40.7477069,-73.8825602
40.66949285,-73.930142001012
40.674972,-73.9844885625
40.726451,-73.8110045
